시군구,단지명,전용면적(제곱미터),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
인천광역시 남동구 남촌동,남촌풍림3차,59.484,2024-08,13,22000,17,1999,남촌로84번길 38,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공10단지,49.77,2024-08,13,17600,10,1994,장승남로 34,,중개거래,인천 남동구
인천광역시 남동구 만수동,담방마을,45.76,2024-08,13,14500,12,1994,매소홀로 1030,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현센트럴뷰,59.84,2024-08,13,42000,8,2014,논고개로68번길 34,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공2단지,83.84,2024-08,13,28400,18,1998,함박뫼로 439,,중개거래,인천 남동구
인천광역시 남동구 간석동,센트라움,46.35,2024-08,13,14000,6,2017,남동대로921번길 30,,직거래,
인천광역시 남동구 간석동,현광,51.87,2024-08,13,10800,3,1990,경원대로939번길 45,,중개거래,인천 남동구
인천광역시 남동구 서창동,에코에비뉴,84.92,2024-08,13,41000,7,2014,서창남순환로 190-100,,중개거래,인천 남동구
인천광역시 남동구 서창동,에코에비뉴,84.92,2024-08,13,42000,15,2014,서창남순환로 190-100,,중개거래,인천 남동구+인천 연수구
인천광역시 남동구 서창동,이편한세상서창,84.92,2024-08,13,50300,3,2017,서창남순환로 9,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로10,143.265,2024-08,12,75000,11,2010,아암대로1503번길 21,,중개거래,인천 남동구
인천광역시 남동구 도림동,주공그린빌2차,84.8,2024-08,12,30000,19,2003,오봉로 33,,중개거래,인천 남동구
인천광역시 남동구 남촌동,삼호,51.657,2024-08,12,16950,6,2001,남촌로100번길 54,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석신동아파밀리에명품,59.9114,2024-08,12,26500,2,2007,염전로 440,,중개거래,인천 남동구+인천 미추홀구
인천광역시 남동구 간석동,현대홈타운(900-153),84.8638,2024-08,12,39800,17,2003,구월로 65,,중개거래,인천 남동구
인천광역시 남동구 간석동,현광,52.95,2024-08,12,12900,6,1991,경원대로939번길 9,,중개거래,인천 남동구
인천광역시 남동구 만수동,포레시안,46.89,2024-08,12,23900,7,2011,만수서로 55,,중개거래,인천 남동구
인천광역시 남동구 논현동,휴먼시아동산마을,84.6,2024-08,12,38000,18,2006,소래역로 119,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로12,84.993,2024-08,12,52000,29,2009,논고개로 10,,중개거래,인천 남동구
인천광역시 남동구 만수동,주공8단지,38.64,2024-08,12,12200,5,1990,담방로 105,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석래미안자이,59.91,2024-08,11,43500,4,2008,남동대로 860,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공4단지,75.51,2024-08,11,36500,7,1987,백범로124번길 126,,중개거래,인천 남동구
인천광역시 남동구 구월동,필하우스,78.21,2024-08,11,17600,5,2009,예술로174번길 40,,중개거래,인천 계양구
인천광역시 남동구 간석동,극동,50.93,2024-08,11,32500,9,1989,구월로 78,,중개거래,인천 남동구
인천광역시 남동구 간석동,현대(893-0),84.99,2024-08,11,27500,1,1991,방축로 493,,중개거래,인천 남동구
인천광역시 남동구 논현동,어진마을한화꿈에그린(6단지),149.618,2024-08,11,62000,9,2007,논현로 106,,중개거래,인천 남동구
인천광역시 남동구 논현동,어진마을한화꿈에그린(6단지),119.951,2024-08,11,54000,6,2007,논현로 106,,중개거래,인천 남동구
인천광역시 남동구 간석동,극동,56.37,2024-08,10,38000,6,1989,구월로 78,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석래미안자이,143.22,2024-08,10,70500,20,2008,남동대로 860,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석신동아파밀리에명품,84.4511,2024-08,10,35900,21,2007,염전로 440,,중개거래,인천 남동구
인천광역시 남동구 구월동,센트럴시티그랑베르,59.8859,2024-08,10,35000,25,2021,구월로265번길 12-11,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월유승한내들퍼스티지,84.3455,2024-08,10,59000,26,2016,선수촌로 75,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌센트럴자이,101.93,2024-08,10,69500,17,2015,선수촌로 55,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌1단지,59.57,2024-08,10,39000,14,2015,선수촌공원로 85,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌6단지,74.91,2024-08,10,44000,14,2015,선수촌로 27,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌6단지,84.96,2024-08,10,51000,16,2015,선수촌로 27,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창센트라스아파트,84.96,2024-08,10,42500,18,2014,서창남순환로 201,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창센트라스아파트,84.96,2024-08,10,42500,18,2014,서창남순환로 201,2024-08-14,중개거래,인천 남동구
인천광역시 남동구 서창동,서창퍼스트뷰(7단지),84.28,2024-08,10,39500,13,2012,서창남순환로 190-15,2024-08-13,중개거래,인천 남동구
인천광역시 남동구 만수동,벽산,59.805,2024-08,10,24500,17,2000,호구포로 924,,중개거래,인천 남동구
인천광역시 남동구 만수동,벽산,59.805,2024-08,10,24500,17,2000,호구포로 924,2024-09-09,중개거래,인천 남동구
인천광역시 남동구 간석동,"태화아파트101동,102동,103동,105동",84.56,2024-08,10,26800,7,1994,호구포로900번길 5,,중개거래,인천 남동구
인천광역시 남동구 간석동,한진,60.1,2024-08,10,22800,5,1981,경인로524번길 16,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로9,123.812,2024-08,10,68000,41,2011,에코중앙로 96,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현유승한내들,56.1574,2024-08,10,35000,10,2018,에코중앙로66번길 6,,중개거래,인천 남동구+인천 연수구
인천광역시 남동구 구월동,구월힐스테이트1단지,115.6671,2024-08,10,58000,24,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,83.9829,2024-08,10,48000,14,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 만수동,포레시안,46.89,2024-08,10,24500,11,2011,만수서로 55,,중개거래,인천 남동구
인천광역시 남동구 만수동,삼환1단지,59.05,2024-08,10,19000,5,1989,인주대로 857,,중개거래,인천 남동구
인천광역시 남동구 만수동,담방마을,49.92,2024-08,10,16400,12,1994,매소홀로 1030,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로10,117.992,2024-08,10,72500,20,2010,아암대로1503번길 21,,중개거래,인천 남동구
인천광역시 남동구 만수동,대동,84.55,2024-08,10,28800,9,1992,장승남로33번길 21,,중개거래,인천 남동구
인천광역시 남동구 논현동,주공13단지(푸르내마을),59.57,2024-08,10,27600,6,2006,포구로 98,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현단풍마을트리플에듀,84.77,2024-08,10,38000,9,2006,소래역로 94,,중개거래,인천 남동구
인천광역시 남동구 논현동,휴먼시아동산마을,84.6,2024-08,10,38500,11,2006,소래역로 119,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로6,84.992,2024-08,10,52000,35,2010,아암대로1503번길 98,,중개거래,인천 남동구
인천광역시 남동구 간석동,극동,70.8,2024-08,10,43000,3,1989,구월로 78,,중개거래,인천 남동구
인천광역시 남동구 간석동,극동,40.63,2024-08,10,28000,2,1989,구월로 78,,중개거래,인천 남동구
인천광역시 남동구 간석동,극동,50.93,2024-08,10,34000,11,1989,구월로 78,,중개거래,인천 남동구
인천광역시 남동구 간석동,두진,84.93,2024-08,10,22700,23,1994,호구포로899번길 8,,중개거래,인천 남동구
인천광역시 남동구 간석동,간석래미안자이,59.91,2024-08,9,45500,13,2008,남동대로 860,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수뉴서울아파트,34.65,2024-08,9,9800,15,1992,담방로21번길 61,,중개거래,인천 남동구
인천광역시 남동구 만수동,하우스토리만수,59.9854,2024-08,9,35000,15,2020,구월로372번길 90,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창자이,141.855,2024-08,9,60000,10,2008,장아산로 157,,중개거래,인천 남동구
인천광역시 남동구 서창동,서해그랑블,106.5749,2024-08,9,40000,4,2008,독곡로48번길 9,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현신일해피트리,134.894,2024-08,9,57400,15,2007,은봉로 288,,중개거래,인천 남동구
인천광역시 남동구 논현동,냇마을신영지웰(9단지),96.5212,2024-08,9,52500,13,2007,소래역로 93,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현 파크 포레,84.94,2024-08,9,37000,22,2009,은봉로165번길 24,,중개거래,인천 남동구
인천광역시 남동구 간석동,영남,43.59,2024-08,9,11900,2,1988,경원대로 950,,중개거래,인천 남동구
인천광역시 남동구 간석동,풍림아이원,59.862,2024-08,9,31800,19,2004,석산로 35,,중개거래,인천 미추홀구
인천광역시 남동구 구월동,구월유승한내들퍼스티지,84.2631,2024-08,9,58000,12,2016,선수촌로 75,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,83.8726,2024-08,9,47000,10,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,133.827,2024-08,8,60000,3,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 만수동,하우스토리만수,59.9769,2024-08,8,34250,3,2020,구월로372번길 90,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수뉴서울아파트,34.65,2024-08,8,11800,14,1992,담방로21번길 61,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌8단지,74.91,2024-08,8,44400,23,2015,선수촌로 8,,중개거래,인천 남동구
인천광역시 남동구 구월동,팬더,77.12,2024-08,8,22700,1,1991,인주대로662번길 32,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌5단지,74.94,2024-08,8,46600,20,2015,선수촌로 56,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌2단지,51.95,2024-08,8,34300,7,2015,선수촌공원로 96,,중개거래,인천 계양구+인천 남동구
인천광역시 남동구 논현동,주공1단지,59.13,2024-08,8,23000,14,1998,호구포로 294,,직거래,
인천광역시 남동구 논현동,에코메트로12,84.993,2024-08,8,50700,17,2009,논고개로 10,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로12,101.991,2024-08,8,52800,2,2009,논고개로 10,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현 파크 포레,84.88,2024-08,8,39000,13,2009,은봉로165번길 24,,중개거래,인천 남동구
인천광역시 남동구 간석동,금호,84.7,2024-08,8,40000,2,1988,구월로 73,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,83.7769,2024-08,8,48900,21,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,59.9,2024-08,8,40700,7,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 구월동,롯데캐슬골드,83.8726,2024-08,8,47000,17,2007,호구포로 803,,중개거래,인천 남동구
인천광역시 남동구 논현동,휴먼시아동산마을,84.6,2024-08,8,38000,9,2006,소래역로 119,,중개거래,인천 남동구
인천광역시 남동구 서창동,서해그랑블,106.5749,2024-08,8,41000,14,2008,독곡로48번길 9,,중개거래,인천 남동구
인천광역시 남동구 서창동,서창퍼스트뷰(7단지),84.28,2024-08,8,39500,13,2012,서창남순환로 190-15,,중개거래,인천 남동구
인천광역시 남동구 논현동,유호엔시티101-103동,84.5507,2024-08,7,31700,4,2013,포구로 35,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현푸르지오 더퍼스트,70.1933,2024-08,7,43400,20,2019,포구로 40,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월힐스테이트1단지,59.9,2024-08,7,38450,7,2007,구월로 192,,중개거래,인천 남동구
인천광역시 남동구 논현동,에코메트로6,84.946,2024-08,7,49900,11,2010,아암대로1503번길 98,,직거래,
인천광역시 남동구 논현동,논현힐스테이트,84.9974,2024-08,7,55800,2,2010,논고개로68번길 49,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현푸르지오 더퍼스트,70.1933,2024-08,7,43000,25,2019,포구로 40,,중개거래,인천 남동구
인천광역시 남동구 논현동,논현푸르지오 더퍼스트,61.8677,2024-08,7,40000,23,2019,포구로 40,,중개거래,인천 남동구
인천광역시 남동구 만수동,하우스토리만수,59.9769,2024-08,7,35500,14,2020,구월로372번길 90,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수주공4단지,64.62,2024-08,7,27300,2,1987,백범로124번길 126,,중개거래,인천 남동구
인천광역시 남동구 만수동,만수뉴서울아파트,34.65,2024-08,7,10000,13,1992,담방로21번길 61,,중개거래,인천 남동구
인천광역시 남동구 만수동,담방마을,49.72,2024-08,7,11900,1,1994,매소홀로 1030,,중개거래,인천 남동구
인천광역시 남동구 구월동,구월아시아드선수촌1단지,59.99,2024-08,7,37000,4,2015,선수촌공원로 85,2024-09-28,중개거래,인천 남동구
인천광역시 남동구 논현동,어진마을한화꿈에그린(6단지),119.877,2024-08,7,50000,13,2007,논현로 106,,중개거래,인천 연수구
인천광역시 남동구 구월동,구월힐스테이트1단지,84.8114,2024-08,7,52200,14,2007,구월로 192,,중개거래,인천 남동구
